Timestamp start: 1747127286249
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      205.9    91.8    63.8   113.6   124.2   185.2   223.0   247.5   266.4   289.1   317.0   358.7   444.2   613.0  1964.8 159950.6   160000  1747127494633  1747127499800
read      204.4    82.1    63.8   114.2   124.8   184.8   221.5   245.2   263.6   285.5   312.9   352.8   433.9   592.3  1240.5 165150.5   165000  1747127501303  1747127506472
read      207.8   113.9    68.9   115.8   126.9   187.4   224.3   247.7   265.9   287.6   314.9   355.4   437.1   632.7  4324.4 169718.9   170000  1747127507975  1747127513144
read      211.1    88.1    63.8   119.2   130.7   193.2   228.8   251.4   268.8   289.6   316.2   357.0   441.2   608.2  2397.9 175091.4   175000  1747127514647  1747127519815
read      223.5    97.0    50.7   121.9   134.9   205.1   242.6   265.8   283.2   304.9   334.0   381.7   501.9   739.6  1441.4 180054.4   180000  1747127521318  1747127526488
read      256.9   142.3    68.9   129.3   143.8   224.5   269.6   299.6   324.6   358.5   405.7   489.2   700.3  1365.2  2915.2 181072.2   185000  1747127527992  1747127533161
read      243.6   117.1    63.8   131.1   145.6   224.1   264.0   287.9   306.2   328.6   359.8   411.8   552.5  1039.9  4181.7 190127.5   190000  1747127534665  1747127539833
read      242.3   110.7    68.9   135.3   150.4   226.1   262.0   283.4   299.4   319.6   347.7   397.9   537.6   879.5  2465.4 195477.5   195000  1747127541336  1747127546505
read      281.4   129.7    68.9   151.7   170.7   258.3   296.7   320.6   340.7   366.7   404.1   482.2   733.2  1353.5  2723.9 198734.4   200000  1747127548008  1747127553176
read      277.5   130.6    68.9   154.0   173.5   258.6   294.5   316.4   334.1   356.6   389.9   453.9   670.1  1334.9  3581.8 203000.1   205000  1747127554680  1747127559849
read      288.8   126.3    63.8   166.8   187.7   269.3   303.9   325.1   342.7   366.4   400.2   467.3   677.1  1374.9  3193.2 206466.3   210000  1747127561352  1747127566520
read      267.4   130.4    63.8   150.7   167.4   245.1   281.1   304.4   323.2   349.7   391.0   465.9   631.4   932.7  3410.2 205865.8   215000  1747127568024  1747127573194
read      295.0   118.0    68.9   177.0   197.5   277.9   312.3   333.7   350.0   371.9   402.9   461.7   633.7  1074.0  4216.7 211209.7   220000  1747127574697  1747127579866
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 56.50%,1.00%,100.00%
Timestamp end: 1747127581630
