Timestamp start: 1747124639338
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      268.2   133.5    63.8   123.5   140.1   240.2   297.0   332.6   358.3   388.4   426.7   488.5   676.3  1088.8  2620.4 124803.2   125000  1747124801430  1747124806616
read      284.4   142.1    74.4   129.8   148.1   257.2   316.9   352.1   377.7   408.9   451.2   521.7   694.3   996.1  3452.9 130343.0   130000  1747124808119  1747124813304
read      300.7   138.7    63.8   139.0   159.2   275.4   336.6   371.2   396.8   428.1   469.3   542.1   718.7   994.9  2041.0 135132.5   135000  1747124814807  1747124819991
read      413.5   167.5    74.4   202.2   234.9   378.1   462.1   513.7   549.8   590.6   638.4   708.0   863.6  1198.2  2485.6 137812.3   140000  1747124821495  1747124826680
read      452.2   173.0    80.4   255.5   281.9   397.3   519.7   580.8   613.8   645.6   682.3   737.2   872.6  1150.1  3372.8 140385.9   145000  1747124828184  1747124833370
read      452.4   174.8    86.8   256.9   283.7   394.1   517.7   583.6   617.2   649.7   684.5   737.1   869.1  1168.4  4399.8 141800.3   150000  1747124834873  1747124840060
read      455.5   177.9    80.4   259.5   286.3   396.6   519.5   587.4   621.7   655.3   689.5   741.8   872.4  1153.0  3716.8 141142.5   155000  1747124841563  1747124846747
read      430.8   157.4    74.4   235.7   263.7   392.7   488.9   539.6   572.3   606.9   645.6   702.5   829.4  1066.6  2787.3 148682.8   160000  1747124848251  1747124853436
read      480.9   187.1    74.4   274.6   303.5   422.4   529.7   607.3   650.9   691.4   736.1   799.1   946.1  1261.8  3918.0 134262.1   165000  1747124854939  1747124860125
read      447.7   172.8    80.4   251.2   279.0   394.0   511.7   573.3   607.9   640.6   678.6   732.4   858.7  1116.6  3753.7 143981.1   170000  1747124861628  1747124866812
read      463.5   174.6    86.8   263.0   290.8   402.7   528.5   596.9   631.8   666.3   704.0   759.9   901.9  1180.4  3719.6 139246.8   175000  1747124868315  1747124873499
read      456.0   172.5    74.4   258.9   285.5   398.4   515.9   582.3   618.9   654.9   692.3   747.6   901.4  1193.0  2785.3 141485.4   180000  1747124875001  1747124880188
read      457.5   185.4    80.4   260.7   288.2   397.2   517.5   588.1   624.6   659.9   695.7   745.5   873.0  1163.5  4470.9 141070.0   185000  1747124881691  1747124886882
read      465.3   173.2    86.8   267.4   294.6   401.6   533.1   604.0   638.9   671.4   708.0   759.8   893.7  1144.6  2941.9 138719.0   190000  1747124888386  1747124893573
read      464.8   182.3    86.8   263.2   292.2   404.5   524.7   595.6   632.0   667.5   706.2   761.7   913.2  1227.5  3990.1 138863.8   195000  1747124895077  1747124900266
read      439.9   178.5    86.8   244.9   272.6   388.6   504.9   562.2   594.5   625.8   662.2   714.2   850.0  1185.2  4727.2 146615.2   200000  1747124901770  1747124906957
read      444.6   168.0    80.4   246.6   274.0   395.9   512.7   566.2   597.7   629.7   668.9   727.9   873.5  1212.4  3245.8 145157.6   205000  1747124908461  1747124913644
read      497.0   192.3    80.4   278.8   309.3   436.1   550.7   625.3   668.1   711.0   759.3   837.0  1026.7  1398.2  3161.8 129995.8   210000  1747124915147  1747124920332
read      445.2   166.0    93.8   256.3   282.6   389.5   501.1   570.2   607.6   642.2   679.3   729.6   830.4  1040.3  3502.4 144909.8   215000  1747124921835  1747124927020
read      452.6   173.7    86.8   264.2   289.5   388.8   516.0   593.0   626.3   658.6   690.2   736.2   826.3  1015.6  4524.1 142603.1   220000  1747124928523  1747124933709
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.21%,30.85%,100.00%
Timestamp end: 1747124934732
