Timestamp start: 1747337715620
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      243.7   134.2    59.1   108.9   120.8   203.8   265.0   310.1   343.1   380.2   425.3   491.2   634.3   932.1  2868.8 130474.5   130000  1747337883964  1747337889130
read      253.2   146.5    59.1   111.1   123.2   205.6   269.2   320.0   359.3   402.2   454.9   532.3   708.7  1033.0  2303.8 135076.7   135000  1747337890633  1747337895798
read      453.2   517.6    68.9   151.0   170.1   242.1   285.6   355.5   589.0   942.7  1275.3  1463.3  2522.5  3831.3  7992.6 136393.9   140000  1747337897301  1747337902469
read      405.4   432.1    68.9   134.5   151.5   224.1   268.9   344.1   546.7   817.1  1140.5  1367.2  1732.3  3215.9  7509.7 143147.5   145000  1747337903972  1747337909140
read      441.4   516.9    68.9   144.5   162.4   229.6   269.3   314.7   512.9   980.1  1301.6  1465.0  2459.4  3728.9  7868.8 142669.0   150000  1747337910642  1747337915809
read      452.5   585.5    63.8   147.8   168.1   230.2   261.0   291.8   369.6   990.6  1325.6  1492.3  3121.6  4852.7  8008.4 143455.6   155000  1747337917312  1747337922481
read      437.9   562.1    63.8   146.0   163.8   225.2   258.9   295.0   394.8   870.8  1290.8  1474.7  2923.6  4773.4  8010.9 147956.0   160000  1747337923984  1747337929152
read      450.2   605.3    68.9   148.9   166.7   229.3   261.6   291.1   344.6   884.0  1311.0  1491.3  3195.2  5302.8  8054.8 144439.8   165000  1747337930654  1747337935825
read      468.3   629.8    68.9   146.7   170.1   239.3   271.3   302.1   370.9   937.0  1334.1  1525.6  3284.8  5507.4  8100.2 139375.6   170000  1747337937327  1747337942496
read      443.1   613.9    68.9   149.7   167.2   223.9   250.8   273.9   314.2   819.2  1311.3  1493.5  3279.7  5295.0  8083.3 147212.9   175000  1747337943999  1747337949168
read      453.7   610.3    68.9   150.3   169.6   231.3   263.2   292.9   358.0   871.7  1316.2  1509.8  3246.7  5102.0  8072.5 143691.1   180000  1747337950671  1747337955838
read      450.5   598.7    74.4   151.3   171.5   229.2   258.0   287.9   355.3   906.6  1313.4  1493.2  3236.9  5260.2  8009.7 144630.6   185000  1747337957342  1747337962510
read      469.5   643.9    63.8   148.7   173.5   237.5   267.2   293.1   339.6   961.9  1345.9  1546.0  3326.1  5482.3  8136.0 139243.5   190000  1747337964013  1747337969181
read      443.4   574.7    68.9   149.4   165.4   227.2   260.9   294.8   394.7   880.5  1300.3  1479.3  3066.4  4766.5  7980.8 146774.8   195000  1747337970684  1747337975852
read      438.7   629.6    63.8   144.7   163.4   222.0   249.5   272.8   309.2   655.5  1296.1  1515.4  3287.8  5452.5  8066.3 148794.2   200000  1747337977354  1747337982524
read      416.9   577.3    63.8   144.5   159.4   210.9   238.0   266.4   313.2   701.6  1242.4  1452.0  3140.0  4946.8  8046.6 156277.3   205000  1747337984027  1747337989196
read      461.3   626.0    68.9   145.9   164.8   233.9   271.7   307.6   362.7   872.4  1326.1  1540.4  3273.7  5238.3  8044.9 141586.4   210000  1747337990699  1747337995869
read      456.1   586.4    68.9   147.2   167.1   234.7   269.9   309.0   437.4   915.8  1310.3  1510.1  3176.1  4617.2  8033.5 142620.6   215000  1747337997371  1747338002542
read      459.1   619.5    68.9   146.5   168.8   233.4   264.5   292.4   342.9   903.9  1334.1  1545.2  3252.8  5230.9  8050.7 142102.9   220000  1747338004045  1747338009212
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 56.03%,0.50%,100.00%
Timestamp end: 1747338010984
