Timestamp start: 1747335921316
Random waveform, supplied seed
Total number of intervals = 192 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136)
Average QPS expected = 88139
Timestamp start: 1747335922823
Timestamp end: 1747336883073

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      191.2    52.2    63.8   111.2   126.4   191.4   209.8   219.3   227.1   234.8   247.9   268.5   318.7   435.4  1351.2  16048.8    15997
read      203.0    85.1    63.8   104.6   115.1   203.4   231.7   246.2   255.8   268.1   283.2   307.5   366.7   739.8  2713.4  43056.4    43089
read      186.4    77.3    68.9   108.7   124.1   184.6   201.6   211.8   218.4   227.9   238.9   261.7   325.6   463.9  2662.0  12124.4    12188
read      198.4    83.6    59.1   100.2   109.6   187.1   232.0   253.0   266.7   281.7   299.7   327.8   391.2   535.3  2305.6  76745.6    76615
read      191.6    93.8    54.7   102.6   112.3   172.6   209.5   233.0   251.3   272.0   296.5   331.9   410.3   608.1  2663.0 143479.2   143480
read      201.8    76.5    59.1   102.0   111.6   196.9   236.2   254.4   266.7   280.2   296.8   323.5   389.7   564.6  1299.8  63788.0    63793
read      201.4    94.9    59.1   100.8   110.2   191.3   235.3   255.3   268.7   283.7   301.8   330.4   400.9   611.8  3204.7  72068.6    71996
read      201.0    81.1    63.8   104.6   115.0   202.5   230.6   244.7   254.2   266.3   280.8   304.6   360.1   494.3  2081.7  41796.6    41778
read      196.4    74.7    68.9   109.4   122.8   195.8   216.8   228.1   235.3   246.1   259.1   281.3   338.2   514.2  3779.7  21807.2    21860
read      204.2    73.7    63.8   105.0   115.8   204.7   235.2   250.6   261.4   273.3   289.7   314.1   370.6   521.2  1969.0  45393.2    45582
read      198.6    85.7    59.1    99.8   109.3   185.5   231.7   254.1   268.6   284.6   303.9   333.2   400.3   522.6  1462.3  81771.4    81972
read      201.6    73.9    63.8   104.2   114.7   203.0   230.8   245.0   254.6   267.2   282.5   307.1   363.3   515.6  2392.0  42744.0    42852
read      202.3    74.6    59.1   102.9   113.1   201.8   235.0   251.2   262.4   274.2   290.9   315.7   372.0   498.7  1066.9  52109.2    51852
read      193.3   106.3    59.1    98.7   107.8   173.1   217.8   243.6   261.0   279.2   300.7   332.4   404.7   763.8  3641.6 109518.2   109368
read      199.0    97.0    63.8   101.8   111.3   197.5   231.6   247.6   258.4   270.6   286.3   310.0   363.5   496.0  3876.9  55618.2    55794
read      200.0    75.1    63.8   105.4   116.5   200.9   226.5   239.2   249.0   260.4   274.2   296.8   353.0   503.1  2385.7  35581.2    35534
read      197.6   108.4    63.8    99.4   108.8   180.4   228.5   253.6   269.6   287.0   307.2   336.0   398.9   529.8  3065.3  90364.0    90576
read      196.3    82.2    54.7    99.5   108.8   180.0   226.7   250.8   266.5   283.5   303.9   335.0   406.5   552.1  1293.9  94993.0    95085
read      194.2    93.3    54.7    98.9   108.0   176.0   221.9   247.2   264.0   281.8   303.0   333.9   401.3   542.6  3245.9 100305.0   100029
read      197.7    79.2    59.1    99.8   109.1   188.6   232.1   252.0   265.1   279.3   296.6   323.2   387.4   502.1  1299.8  72420.6    72551
read      194.9    97.8    54.7    98.6   107.6   180.6   226.7   248.9   263.3   278.6   297.0   325.3   389.5   552.8  3679.9  84516.4    84629
read      196.8    79.6    59.1    99.6   108.9   187.7   231.1   250.9   264.0   278.0   295.2   320.6   381.1   531.1  1468.1  74096.4    74136

Total QPS = 88116.7 (84591992 / 960.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 20894221777 bytes :   20.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,38.38%,100.00%
Timestamp end: 1747336884705
