Timestamp start: 1747333832098
Random waveform, supplied seed
Total number of intervals = 192 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136)
Average QPS expected = 88139
Timestamp start: 1747333833605
Timestamp end: 1747334793859

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      189.6    80.5    59.1   105.4   119.9   190.2   207.9   217.2   224.6   232.5   244.3   263.4   310.3   591.7  2670.2  15966.4    15997
read      201.5    92.7    59.1   103.1   113.1   203.5   233.3   248.0   258.1   269.7   284.7   307.7   357.8   450.0  4810.8  43077.2    43089
read      181.6    77.5    63.8   103.0   117.6   181.9   197.7   206.3   212.9   220.0   230.8   247.8   292.1   950.8  4047.6  12159.2    12188
read      197.1    90.9    63.8    98.9   107.7   184.5   232.5   254.3   268.1   283.3   301.2   328.6   386.7   495.9  1604.3  76527.0    76615
read      191.6   109.4    63.8   103.8   113.3   172.4   209.2   232.7   251.0   272.0   297.1   333.4   401.2   552.0  2392.6 143468.2   143480
read      200.2    85.1    63.8   100.4   109.6   193.9   236.0   254.9   267.4   281.3   297.7   323.4   380.3   499.1  2190.3  63633.2    63793
read      199.9   100.4    63.8    99.6   108.6   189.0   236.1   257.2   270.6   285.9   304.3   331.6   389.0   486.6  2683.1  72000.0    71996
read      202.2    95.9    59.1   103.1   113.4   204.1   233.5   248.2   258.1   269.6   284.4   307.0   358.3   490.8  2705.8  41816.6    41778
read      196.0    68.3    63.8   106.7   119.3   198.6   218.8   229.6   236.6   247.2   259.4   277.5   323.8   421.4  1388.7  21955.2    21860
read      202.6    74.7    59.1   102.7   112.6   204.6   235.9   251.5   262.3   273.8   289.9   313.6   366.2   462.8  1170.6  45619.0    45582
read      197.3    99.2    59.1    99.2   108.0   182.8   231.9   254.4   268.6   284.5   303.7   332.6   392.7   501.5  1694.4  82043.2    81972
read      200.4    68.5    59.1   102.8   112.8   203.8   232.7   246.8   256.2   268.0   282.4   304.8   354.7   484.0  1442.3  42943.2    42852
read      200.8    72.3    63.8   102.2   111.8   201.4   236.5   252.5   263.4   274.7   290.4   313.2   362.8   454.4  1008.9  51849.6    51852
read      192.5    91.6    63.8   100.1   108.9   171.1   216.3   244.6   263.9   284.2   307.2   338.0   396.5   502.5  2331.5 109520.6   109368
read      199.6    79.3    59.1   101.4   110.6   198.2   235.2   251.7   263.1   275.0   291.0   314.1   363.1   453.3  1939.4  55748.2    55794
read      202.4    84.6    59.1   104.5   115.1   205.4   231.6   245.2   254.3   266.0   279.7   301.8   352.5   488.3  3165.2  35509.2    35534
read      195.1    91.4    59.1    99.0   107.7   178.0   226.4   251.1   266.9   284.0   304.3   334.0   394.4   501.6  2242.9  90569.8    90576
read      193.3    88.9    59.1    98.4   107.0   175.5   223.3   248.5   264.9   282.3   302.7   332.8   394.6   517.3  1528.7  95247.4    95085
read      195.2    96.8    63.8    98.9   107.5   174.7   222.7   248.9   266.1   284.6   306.6   339.1   417.3   712.8  2405.6  99801.0   100029
read      198.2    90.1    59.1    99.6   108.4   187.3   233.9   255.0   268.3   283.2   300.8   327.6   385.3   500.2  2404.8  72633.0    72551
read      195.9    84.0    59.1    99.2   107.9   180.7   229.2   252.8   267.8   284.1   303.3   331.9   392.1   495.0  1241.6  84646.2    84629
read      197.1    98.9    59.1    99.2   108.0   186.3   231.9   252.6   265.8   280.3   297.3   324.1   382.8   528.9  2198.5  74143.2    74136

Total QPS = 88107.2 (84582904 / 960.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 20891977782 bytes :   20.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,37.00%,100.00%
Timestamp end: 1747334795504
